order_id,customer_id,order_date,status,month,day,country,signup_date,product_id,quantity,price,product_name,category,revenue
761,68,2024-05-12,Cancelled,May,Sunday,Morocco,2023-12-02,20.0,4,52.0,Product_20,Hair,208.0
761,68,2024-05-12,Cancelled,May,Sunday,Morocco,2023-12-02,28.0,3,25.0,Product_28,Hair,75.0
763,233,2024-09-20,Completed,September,Friday,Spain,2023-05-29,50.0,2,34.0,Product_50,Skin,68.0
763,233,2024-09-20,Completed,September,Friday,Spain,2023-05-29,34.0,2,93.0,Product_34,Hair,186.0
764,109,2024-06-19,Completed,June,Wednesday,Italy,2023-09-02,35.0,5,96.0,Product_35,Skin,480.0
765,146,2024-01-01,Completed,January,Monday,Morocco,2023-06-21,21.0,2,103.0,Product_21,Hair,206.0
767,228,2024-03-04,Completed,March,Monday,Germany,2023-10-12,28.0,2,81.0,Product_28,Hair,162.0
767,228,2024-03-04,Completed,March,Monday,Germany,2023-10-12,3.0,2,16.0,Product_3,Hair,32.0
768,111,2024-10-10,Completed,October,Thursday,France,2023-06-17,24.0,2,87.0,Product_24,Hair,174.0
768,111,2024-10-10,Completed,October,Thursday,France,2023-06-17,22.0,5,15.0,Product_22,Makeup,75.0
768,111,2024-10-10,Completed,October,Thursday,France,2023-06-17,14.0,4,62.0,Product_14,Body,248.0
769,34,2024-04-30,Completed,April,Tuesday,Morocco,2024-01-03,2.0,3,74.0,Product_2,Skin,222.0
769,34,2024-04-30,Completed,April,Tuesday,Morocco,2024-01-03,17.0,5,76.0,Product_17,Hair,380.0
770,111,2024-04-16,Completed,April,Tuesday,France,2023-06-17,19.0,5,108.0,Product_19,Makeup,540.0
770,111,2024-04-16,Completed,April,Tuesday,France,2023-06-17,12.0,5,65.0,Product_12,Skin,325.0
772,236,2024-07-22,Completed,July,Monday,Morocco,2023-01-02,31.0,4,116.0,Product_31,Body,464.0
776,6,2024-02-13,Completed,February,Tuesday,Italy,2023-07-13,4.0,5,33.0,Product_4,Body,165.0
776,6,2024-02-13,Completed,February,Tuesday,Italy,2023-07-13,49.0,3,106.0,Product_49,Makeup,318.0
776,6,2024-02-13,Completed,February,Tuesday,Italy,2023-07-13,40.0,5,109.0,Product_40,Hair,545.0
776,6,2024-02-13,Completed,February,Tuesday,Italy,2023-07-13,45.0,2,65.0,Product_45,Body,130.0
776,6,2024-02-13,Completed,February,Tuesday,Italy,2023-07-13,7.0,1,87.0,Product_7,Hair,87.0
777,180,2024-11-07,Completed,November,Thursday,Italy,2023-04-03,29.0,3,36.0,Product_29,Makeup,108.0
778,282,2024-06-04,Completed,June,Tuesday,France,2024-05-06,28.0,2,80.0,Product_28,Hair,160.0
778,282,2024-06-04,Completed,June,Tuesday,France,2024-05-06,42.0,2,64.0,Product_42,Skin,128.0
780,229,2024-04-17,Completed,April,Wednesday,France,2023-04-05,44.0,2,94.0,Product_44,Body,188.0
780,229,2024-04-17,Completed,April,Wednesday,France,2023-04-05,2.0,2,94.0,Product_2,Skin,188.0
780,229,2024-04-17,Completed,April,Wednesday,France,2023-04-05,27.0,2,61.0,Product_27,Makeup,122.0
781,289,2024-09-07,Completed,September,Saturday,Italy,2023-05-28,8.0,5,43.0,Product_8,Body,215.0
781,289,2024-09-07,Completed,September,Saturday,Italy,2023-05-28,15.0,1,75.0,Product_15,Makeup,75.0
781,289,2024-09-07,Completed,September,Saturday,Italy,2023-05-28,41.0,1,48.0,Product_41,Skin,48.0
783,277,2024-05-09,Completed,May,Thursday,Germany,2023-07-19,32.0,2,38.0,Product_32,Body,76.0
783,277,2024-05-09,Completed,May,Thursday,Germany,2023-07-19,36.0,2,44.0,Product_36,Skin,88.0
783,277,2024-05-09,Completed,May,Thursday,Germany,2023-07-19,6.0,5,95.0,Product_6,Body,475.0
783,277,2024-05-09,Completed,May,Thursday,Germany,2023-07-19,1.0,4,11.0,Product_1,Body,44.0
784,198,2024-10-19,Completed,October,Saturday,Germany,2023-05-02,2.0,2,32.0,Product_2,Skin,64.0
784,198,2024-10-19,Completed,October,Saturday,Germany,2023-05-02,17.0,1,17.0,Product_17,Hair,17.0
785,70,2024-01-20,Completed,January,Saturday,Morocco,2023-08-03,42.0,2,46.0,Product_42,Skin,92.0
785,70,2024-01-20,Completed,January,Saturday,Morocco,2023-08-03,26.0,3,46.0,Product_26,Makeup,138.0
785,70,2024-01-20,Completed,January,Saturday,Morocco,2023-08-03,38.0,1,83.0,Product_38,Makeup,83.0
785,70,2024-01-20,Completed,January,Saturday,Morocco,2023-08-03,30.0,5,22.0,Product_30,Hair,110.0
786,112,2024-10-08,Returned,October,Tuesday,Germany,2024-04-25,46.0,4,22.0,Product_46,Makeup,88.0
787,4,2024-10-11,Completed,October,Friday,France,2023-01-03,38.0,4,113.0,Product_38,Makeup,452.0
789,152,2024-04-28,Completed,April,Sunday,Morocco,2023-09-15,42.0,2,95.0,Product_42,Skin,190.0
790,137,2024-02-04,Completed,February,Sunday,France,2023-04-15,13.0,2,114.0,Product_13,Skin,228.0
790,137,2024-02-04,Completed,February,Sunday,France,2023-04-15,7.0,4,30.0,Product_7,Hair,120.0
790,137,2024-02-04,Completed,February,Sunday,France,2023-04-15,14.0,2,94.0,Product_14,Body,188.0
790,137,2024-02-04,Completed,February,Sunday,France,2023-04-15,47.0,2,64.0,Product_47,Hair,128.0
790,137,2024-02-04,Completed,February,Sunday,France,2023-04-15,34.0,2,26.0,Product_34,Hair,52.0
791,247,2024-07-16,Returned,July,Tuesday,Spain,2024-05-12,28.0,1,19.0,Product_28,Hair,19.0
791,247,2024-07-16,Returned,July,Tuesday,Spain,2024-05-12,17.0,4,36.0,Product_17,Hair,144.0
791,247,2024-07-16,Returned,July,Tuesday,Spain,2024-05-12,49.0,3,11.0,Product_49,Makeup,33.0
792,243,2024-09-01,Completed,September,Sunday,France,2024-03-10,10.0,2,103.0,Product_10,Hair,206.0
792,243,2024-09-01,Completed,September,Sunday,France,2024-03-10,1.0,4,14.0,Product_1,Body,56.0
792,243,2024-09-01,Completed,September,Sunday,France,2024-03-10,8.0,5,85.0,Product_8,Body,425.0
793,31,2024-02-28,Completed,February,Wednesday,Italy,2023-05-26,43.0,2,39.0,Product_43,Hair,78.0
794,40,2024-11-20,Completed,November,Wednesday,Morocco,2023-09-04,25.0,1,33.0,Product_25,Hair,33.0
794,40,2024-11-20,Completed,November,Wednesday,Morocco,2023-09-04,13.0,5,64.0,Product_13,Skin,320.0
794,40,2024-11-20,Completed,November,Wednesday,Morocco,2023-09-04,23.0,1,74.0,Product_23,Body,74.0
794,40,2024-11-20,Completed,November,Wednesday,Morocco,2023-09-04,2.0,5,13.0,Product_2,Skin,65.0
795,229,2024-06-09,Completed,June,Sunday,France,2023-04-05,22.0,2,15.0,Product_22,Makeup,30.0
795,229,2024-06-09,Completed,June,Sunday,France,2023-04-05,15.0,3,119.0,Product_15,Makeup,357.0
796,36,2024-06-27,Completed,June,Thursday,Italy,2024-01-03,37.0,4,37.0,Product_37,Makeup,148.0
797,223,2024-07-24,Completed,July,Wednesday,Spain,2023-12-15,10.0,1,90.0,Product_10,Hair,90.0
799,220,2024-10-02,Completed,October,Wednesday,France,2024-01-29,33.0,4,86.0,Product_33,Hair,344.0
799,220,2024-10-02,Completed,October,Wednesday,France,2024-01-29,35.0,2,32.0,Product_35,Skin,64.0
800,75,2024-06-29,Completed,June,Saturday,Spain,2023-07-03,1.0,4,107.0,Product_1,Body,428.0
800,75,2024-06-29,Completed,June,Saturday,Spain,2023-07-03,17.0,2,18.0,Product_17,Hair,36.0
801,4,2024-08-29,Completed,August,Thursday,France,2023-01-03,21.0,3,57.0,Product_21,Hair,171.0
802,134,2024-08-03,Completed,August,Saturday,Italy,2023-08-28,43.0,1,27.0,Product_43,Hair,27.0
802,134,2024-08-03,Completed,August,Saturday,Italy,2023-08-28,43.0,4,22.0,Product_43,Hair,88.0
802,134,2024-08-03,Completed,August,Saturday,Italy,2023-08-28,44.0,2,48.0,Product_44,Body,96.0
803,118,2024-09-07,Completed,September,Saturday,Morocco,2023-04-19,22.0,4,102.0,Product_22,Makeup,408.0
803,118,2024-09-07,Completed,September,Saturday,Morocco,2023-04-19,39.0,4,118.0,Product_39,Hair,472.0
803,118,2024-09-07,Completed,September,Saturday,Morocco,2023-04-19,42.0,1,77.0,Product_42,Skin,77.0
803,118,2024-09-07,Completed,September,Saturday,Morocco,2023-04-19,32.0,5,61.0,Product_32,Body,305.0
804,94,2024-10-25,Completed,October,Friday,Germany,2024-04-25,1.0,2,30.0,Product_1,Body,60.0
804,94,2024-10-25,Completed,October,Friday,Germany,2024-04-25,16.0,3,26.0,Product_16,Makeup,78.0
804,94,2024-10-25,Completed,October,Friday,Germany,2024-04-25,31.0,1,67.0,Product_31,Body,67.0
804,94,2024-10-25,Completed,October,Friday,Germany,2024-04-25,13.0,1,72.0,Product_13,Skin,72.0
805,62,2024-05-05,Completed,May,Sunday,Spain,2023-05-07,24.0,1,70.0,Product_24,Hair,70.0
805,62,2024-05-05,Completed,May,Sunday,Spain,2023-05-07,1.0,1,71.0,Product_1,Body,71.0
805,62,2024-05-05,Completed,May,Sunday,Spain,2023-05-07,16.0,5,115.0,Product_16,Makeup,575.0
806,194,2024-08-04,Cancelled,August,Sunday,Morocco,2024-03-12,42.0,5,94.0,Product_42,Skin,470.0
807,203,2024-11-01,Completed,November,Friday,Spain,2024-01-12,13.0,3,20.0,Product_13,Skin,60.0
807,203,2024-11-01,Completed,November,Friday,Spain,2024-01-12,13.0,2,68.0,Product_13,Skin,136.0
807,203,2024-11-01,Completed,November,Friday,Spain,2024-01-12,24.0,1,24.0,Product_24,Hair,24.0
808,26,2024-10-11,Completed,October,Friday,Spain,2023-07-24,40.0,4,115.0,Product_40,Hair,460.0
810,300,2024-02-08,Completed,February,Thursday,Spain,2023-05-05,23.0,5,101.0,Product_23,Body,505.0
810,300,2024-02-08,Completed,February,Thursday,Spain,2023-05-05,18.0,3,80.0,Product_18,Makeup,240.0
811,133,2024-08-10,Completed,August,Saturday,Germany,2023-05-31,39.0,4,70.0,Product_39,Hair,280.0
811,133,2024-08-10,Completed,August,Saturday,Germany,2023-05-31,15.0,3,27.0,Product_15,Makeup,81.0
814,212,2024-10-20,Completed,October,Sunday,Morocco,2023-08-09,8.0,4,107.0,Product_8,Body,428.0
814,212,2024-10-20,Completed,October,Sunday,Morocco,2023-08-09,6.0,2,96.0,Product_6,Body,192.0
815,225,2024-12-05,Cancelled,December,Thursday,Morocco,2023-03-02,3.0,5,99.0,Product_3,Hair,495.0
815,225,2024-12-05,Cancelled,December,Thursday,Morocco,2023-03-02,9.0,5,79.0,Product_9,Makeup,395.0
817,113,2024-05-05,Returned,May,Sunday,Spain,2024-04-12,47.0,3,23.0,Product_47,Hair,69.0
817,113,2024-05-05,Returned,May,Sunday,Spain,2024-04-12,48.0,5,11.0,Product_48,Hair,55.0
818,140,2024-10-27,Completed,October,Sunday,Morocco,2024-02-05,37.0,2,89.0,Product_37,Makeup,178.0
819,47,2024-11-03,Completed,November,Sunday,Italy,2024-01-16,17.0,4,48.0,Product_17,Hair,192.0
820,1,2024-12-01,Completed,December,Sunday,Spain,2023-05-15,26.0,4,47.0,Product_26,Makeup,188.0
821,90,2024-08-21,Completed,August,Wednesday,Italy,2023-08-23,46.0,1,71.0,Product_46,Makeup,71.0
821,90,2024-08-21,Completed,August,Wednesday,Italy,2023-08-23,45.0,4,87.0,Product_45,Body,348.0
822,142,2024-01-08,Completed,January,Monday,Germany,2024-03-15,49.0,2,15.0,Product_49,Makeup,30.0
822,142,2024-01-08,Completed,January,Monday,Germany,2024-03-15,16.0,1,97.0,Product_16,Makeup,97.0
822,142,2024-01-08,Completed,January,Monday,Germany,2024-03-15,20.0,2,55.0,Product_20,Hair,110.0
822,142,2024-01-08,Completed,January,Monday,Germany,2024-03-15,34.0,5,39.0,Product_34,Hair,195.0
822,142,2024-01-08,Completed,January,Monday,Germany,2024-03-15,32.0,2,116.0,Product_32,Body,232.0
823,38,2024-12-06,Completed,December,Friday,Morocco,2024-05-03,6.0,3,116.0,Product_6,Body,348.0
824,293,2024-05-08,Completed,May,Wednesday,Germany,2023-11-04,12.0,4,91.0,Product_12,Skin,364.0
824,293,2024-05-08,Completed,May,Wednesday,Germany,2023-11-04,27.0,5,37.0,Product_27,Makeup,185.0
824,293,2024-05-08,Completed,May,Wednesday,Germany,2023-11-04,18.0,1,20.0,Product_18,Makeup,20.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,18.0,4,85.0,Product_18,Makeup,340.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,47.0,4,47.0,Product_47,Hair,188.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,18.0,3,66.0,Product_18,Makeup,198.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,49.0,2,38.0,Product_49,Makeup,76.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,38.0,5,34.0,Product_38,Makeup,170.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,10.0,2,16.0,Product_10,Hair,32.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,19.0,2,82.0,Product_19,Makeup,164.0
825,139,2024-09-20,Completed,September,Friday,France,2024-03-08,29.0,1,28.0,Product_29,Makeup,28.0
826,259,2024-06-05,Completed,June,Wednesday,Spain,2024-03-15,19.0,4,89.0,Product_19,Makeup,356.0
826,259,2024-06-05,Completed,June,Wednesday,Spain,2024-03-15,24.0,5,53.0,Product_24,Hair,265.0
828,178,2024-12-23,Completed,December,Monday,France,2023-11-20,11.0,4,79.0,Product_11,Makeup,316.0
828,178,2024-12-23,Completed,December,Monday,France,2023-11-20,18.0,2,91.0,Product_18,Makeup,182.0
828,178,2024-12-23,Completed,December,Monday,France,2023-11-20,27.0,4,71.0,Product_27,Makeup,284.0
829,10,2024-01-05,Cancelled,January,Friday,Italy,2024-01-05,13.0,4,97.0,Product_13,Skin,388.0
830,261,2024-03-26,Completed,March,Tuesday,Morocco,2023-10-31,38.0,4,78.0,Product_38,Makeup,312.0
830,261,2024-03-26,Completed,March,Tuesday,Morocco,2023-10-31,29.0,4,20.0,Product_29,Makeup,80.0
830,261,2024-03-26,Completed,March,Tuesday,Morocco,2023-10-31,18.0,2,51.0,Product_18,Makeup,102.0
830,261,2024-03-26,Completed,March,Tuesday,Morocco,2023-10-31,4.0,5,78.0,Product_4,Body,390.0
831,138,2024-06-23,Completed,June,Sunday,Morocco,2024-02-29,2.0,5,70.0,Product_2,Skin,350.0
831,138,2024-06-23,Completed,June,Sunday,Morocco,2024-02-29,1.0,4,68.0,Product_1,Body,272.0
832,172,2024-10-16,Completed,October,Wednesday,Italy,2023-07-18,17.0,1,102.0,Product_17,Hair,102.0
832,172,2024-10-16,Completed,October,Wednesday,Italy,2023-07-18,2.0,2,114.0,Product_2,Skin,228.0
832,172,2024-10-16,Completed,October,Wednesday,Italy,2023-07-18,20.0,1,86.0,Product_20,Hair,86.0
832,172,2024-10-16,Completed,October,Wednesday,Italy,2023-07-18,19.0,5,89.0,Product_19,Makeup,445.0
832,172,2024-10-16,Completed,October,Wednesday,Italy,2023-07-18,25.0,4,97.0,Product_25,Hair,388.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,48.0,4,109.0,Product_48,Hair,436.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,14.0,5,106.0,Product_14,Body,530.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,42.0,5,86.0,Product_42,Skin,430.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,27.0,1,23.0,Product_27,Makeup,23.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,30.0,5,79.0,Product_30,Hair,395.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,23.0,1,83.0,Product_23,Body,83.0
833,13,2024-07-11,Completed,July,Thursday,Italy,2024-02-10,40.0,3,64.0,Product_40,Hair,192.0
834,168,2024-11-06,Completed,November,Wednesday,France,2024-04-22,11.0,3,47.0,Product_11,Makeup,141.0
834,168,2024-11-06,Completed,November,Wednesday,France,2024-04-22,14.0,4,101.0,Product_14,Body,404.0
834,168,2024-11-06,Completed,November,Wednesday,France,2024-04-22,42.0,5,76.0,Product_42,Skin,380.0
834,168,2024-11-06,Completed,November,Wednesday,France,2024-04-22,18.0,2,33.0,Product_18,Makeup,66.0
835,130,2024-04-28,Completed,April,Sunday,Spain,2023-07-26,48.0,5,45.0,Product_48,Hair,225.0
835,130,2024-04-28,Completed,April,Sunday,Spain,2023-07-26,45.0,5,115.0,Product_45,Body,575.0
835,130,2024-04-28,Completed,April,Sunday,Spain,2023-07-26,6.0,5,60.0,Product_6,Body,300.0
836,84,2024-08-05,Completed,August,Monday,France,2023-04-06,19.0,1,109.0,Product_19,Makeup,109.0
836,84,2024-08-05,Completed,August,Monday,France,2023-04-06,11.0,5,114.0,Product_11,Makeup,570.0
836,84,2024-08-05,Completed,August,Monday,France,2023-04-06,24.0,5,32.0,Product_24,Hair,160.0
838,273,2024-05-24,Completed,May,Friday,Germany,2023-08-16,16.0,4,117.0,Product_16,Makeup,468.0
839,265,2024-01-26,Completed,January,Friday,Italy,2023-03-29,5.0,5,111.0,Product_5,Skin,555.0
840,38,2024-05-15,Completed,May,Wednesday,Morocco,2024-05-03,23.0,3,71.0,Product_23,Body,213.0
840,38,2024-05-15,Completed,May,Wednesday,Morocco,2024-05-03,45.0,3,89.0,Product_45,Body,267.0
842,95,2024-08-19,Completed,August,Monday,Spain,2023-11-23,29.0,2,11.0,Product_29,Makeup,22.0
843,69,2024-03-16,Returned,March,Saturday,Germany,2024-02-13,19.0,1,12.0,Product_19,Makeup,12.0
844,236,2024-11-23,Completed,November,Saturday,Morocco,2023-01-02,7.0,1,99.0,Product_7,Hair,99.0
844,236,2024-11-23,Completed,November,Saturday,Morocco,2023-01-02,30.0,5,41.0,Product_30,Hair,205.0
844,236,2024-11-23,Completed,November,Saturday,Morocco,2023-01-02,12.0,4,59.0,Product_12,Skin,236.0
845,137,2024-12-10,Completed,December,Tuesday,France,2023-04-15,33.0,1,64.0,Product_33,Hair,64.0
846,76,2024-10-28,Completed,October,Monday,Spain,2023-02-07,13.0,3,103.0,Product_13,Skin,309.0
847,35,2024-10-15,Completed,October,Tuesday,Spain,2023-11-14,5.0,5,80.0,Product_5,Skin,400.0
848,1,2024-01-01,Completed,January,Monday,Spain,2023-05-15,43.0,4,75.0,Product_43,Hair,300.0
848,1,2024-01-01,Completed,January,Monday,Spain,2023-05-15,3.0,2,79.0,Product_3,Hair,158.0
849,296,2024-05-26,Completed,May,Sunday,France,2023-06-11,24.0,4,72.0,Product_24,Hair,288.0
849,296,2024-05-26,Completed,May,Sunday,France,2023-06-11,39.0,2,105.0,Product_39,Hair,210.0
849,296,2024-05-26,Completed,May,Sunday,France,2023-06-11,39.0,2,91.0,Product_39,Hair,182.0
850,60,2024-10-13,Returned,October,Sunday,Spain,2024-04-15,13.0,2,103.0,Product_13,Skin,206.0
850,60,2024-10-13,Returned,October,Sunday,Spain,2024-04-15,21.0,1,75.0,Product_21,Hair,75.0
850,60,2024-10-13,Returned,October,Sunday,Spain,2024-04-15,42.0,5,88.0,Product_42,Skin,440.0
851,267,2024-05-21,Completed,May,Tuesday,Spain,2024-02-15,15.0,1,36.0,Product_15,Makeup,36.0
851,267,2024-05-21,Completed,May,Tuesday,Spain,2024-02-15,12.0,5,13.0,Product_12,Skin,65.0
851,267,2024-05-21,Completed,May,Tuesday,Spain,2024-02-15,45.0,3,65.0,Product_45,Body,195.0
851,267,2024-05-21,Completed,May,Tuesday,Spain,2024-02-15,37.0,3,21.0,Product_37,Makeup,63.0
852,229,2024-02-22,Completed,February,Thursday,France,2023-04-05,32.0,4,106.0,Product_32,Body,424.0
852,229,2024-02-22,Completed,February,Thursday,France,2023-04-05,48.0,1,97.0,Product_48,Hair,97.0
853,270,2024-10-30,Completed,October,Wednesday,Spain,2023-09-17,37.0,2,110.0,Product_37,Makeup,220.0
853,270,2024-10-30,Completed,October,Wednesday,Spain,2023-09-17,50.0,2,56.0,Product_50,Skin,112.0
854,286,2024-03-09,Completed,March,Saturday,Spain,2023-10-06,20.0,5,82.0,Product_20,Hair,410.0
855,291,2024-12-26,Completed,December,Thursday,Morocco,2023-01-29,41.0,3,64.0,Product_41,Skin,192.0
855,291,2024-12-26,Completed,December,Thursday,Morocco,2023-01-29,49.0,5,19.0,Product_49,Makeup,95.0
855,291,2024-12-26,Completed,December,Thursday,Morocco,2023-01-29,44.0,1,42.0,Product_44,Body,42.0
856,213,2024-03-30,Completed,March,Saturday,France,2024-04-27,29.0,2,15.0,Product_29,Makeup,30.0
856,213,2024-03-30,Completed,March,Saturday,France,2024-04-27,35.0,2,82.0,Product_35,Skin,164.0
856,213,2024-03-30,Completed,March,Saturday,France,2024-04-27,32.0,2,105.0,Product_32,Body,210.0
857,165,2024-08-07,Completed,August,Wednesday,Italy,2023-04-05,8.0,1,114.0,Product_8,Body,114.0
857,165,2024-08-07,Completed,August,Wednesday,Italy,2023-04-05,5.0,3,25.0,Product_5,Skin,75.0
858,5,2024-07-10,Completed,July,Wednesday,Italy,2024-02-05,4.0,3,116.0,Product_4,Body,348.0
858,5,2024-07-10,Completed,July,Wednesday,Italy,2024-02-05,14.0,1,60.0,Product_14,Body,60.0
858,5,2024-07-10,Completed,July,Wednesday,Italy,2024-02-05,10.0,2,70.0,Product_10,Hair,140.0
858,5,2024-07-10,Completed,July,Wednesday,Italy,2024-02-05,44.0,1,52.0,Product_44,Body,52.0
859,78,2024-03-03,Completed,March,Sunday,Spain,2023-07-14,9.0,5,38.0,Product_9,Makeup,190.0
859,78,2024-03-03,Completed,March,Sunday,Spain,2023-07-14,27.0,3,12.0,Product_27,Makeup,36.0
860,62,2024-03-13,Returned,March,Wednesday,Spain,2023-05-07,50.0,1,36.0,Product_50,Skin,36.0
860,62,2024-03-13,Returned,March,Wednesday,Spain,2023-05-07,45.0,1,73.0,Product_45,Body,73.0
861,132,2024-06-09,Completed,June,Sunday,Germany,2023-10-07,45.0,3,101.0,Product_45,Body,303.0
861,132,2024-06-09,Completed,June,Sunday,Germany,2023-10-07,11.0,4,91.0,Product_11,Makeup,364.0
862,89,2024-06-17,Returned,June,Monday,Morocco,2024-03-04,7.0,5,91.0,Product_7,Hair,455.0
863,237,2024-03-29,Completed,March,Friday,Italy,2023-06-27,45.0,5,29.0,Product_45,Body,145.0
863,237,2024-03-29,Completed,March,Friday,Italy,2023-06-27,4.0,4,58.0,Product_4,Body,232.0
863,237,2024-03-29,Completed,March,Friday,Italy,2023-06-27,9.0,1,17.0,Product_9,Makeup,17.0
864,42,2024-06-24,Cancelled,June,Monday,Italy,2024-01-07,2.0,5,119.0,Product_2,Skin,595.0
864,42,2024-06-24,Cancelled,June,Monday,Italy,2024-01-07,4.0,2,91.0,Product_4,Body,182.0
865,89,2024-09-25,Completed,September,Wednesday,Morocco,2024-03-04,18.0,2,39.0,Product_18,Makeup,78.0
866,296,2024-03-13,Cancelled,March,Wednesday,France,2023-06-11,7.0,2,67.0,Product_7,Hair,134.0
867,295,2024-09-01,Returned,September,Sunday,France,2024-03-05,26.0,4,49.0,Product_26,Makeup,196.0
868,104,2024-03-17,Completed,March,Sunday,Spain,2023-02-05,5.0,2,87.0,Product_5,Skin,174.0
868,104,2024-03-17,Completed,March,Sunday,Spain,2023-02-05,46.0,5,34.0,Product_46,Makeup,170.0
868,104,2024-03-17,Completed,March,Sunday,Spain,2023-02-05,44.0,4,49.0,Product_44,Body,196.0
869,14,2024-06-07,Returned,June,Friday,Italy,2023-01-04,10.0,4,84.0,Product_10,Hair,336.0
869,14,2024-06-07,Returned,June,Friday,Italy,2023-01-04,12.0,5,19.0,Product_12,Skin,95.0
869,14,2024-06-07,Returned,June,Friday,Italy,2023-01-04,42.0,5,59.0,Product_42,Skin,295.0
869,14,2024-06-07,Returned,June,Friday,Italy,2023-01-04,8.0,3,51.0,Product_8,Body,153.0
870,288,2024-11-19,Completed,November,Tuesday,France,2024-02-20,8.0,3,89.0,Product_8,Body,267.0
870,288,2024-11-19,Completed,November,Tuesday,France,2024-02-20,12.0,4,112.0,Product_12,Skin,448.0
871,179,2024-04-07,Completed,April,Sunday,Spain,2023-05-08,37.0,5,110.0,Product_37,Makeup,550.0
872,125,2024-04-11,Completed,April,Thursday,France,2023-05-07,22.0,2,80.0,Product_22,Makeup,160.0
872,125,2024-04-11,Completed,April,Thursday,France,2023-05-07,25.0,5,22.0,Product_25,Hair,110.0
873,23,2024-05-11,Completed,May,Saturday,Spain,2023-04-02,15.0,1,20.0,Product_15,Makeup,20.0
873,23,2024-05-11,Completed,May,Saturday,Spain,2023-04-02,40.0,1,64.0,Product_40,Hair,64.0
874,63,2024-04-11,Completed,April,Thursday,Spain,2024-03-03,29.0,4,17.0,Product_29,Makeup,68.0
875,143,2024-01-19,Completed,January,Friday,Italy,2023-08-24,49.0,4,79.0,Product_49,Makeup,316.0
876,153,2024-03-22,Completed,March,Friday,Germany,2023-06-13,43.0,3,79.0,Product_43,Hair,237.0
876,153,2024-03-22,Completed,March,Friday,Germany,2023-06-13,14.0,1,58.0,Product_14,Body,58.0
876,153,2024-03-22,Completed,March,Friday,Germany,2023-06-13,42.0,2,39.0,Product_42,Skin,78.0
877,145,2024-10-05,Completed,October,Saturday,France,2023-06-07,18.0,5,69.0,Product_18,Makeup,345.0
877,145,2024-10-05,Completed,October,Saturday,France,2023-06-07,47.0,2,62.0,Product_47,Hair,124.0
878,225,2024-12-04,Cancelled,December,Wednesday,Morocco,2023-03-02,49.0,1,21.0,Product_49,Makeup,21.0
880,104,2024-11-26,Completed,November,Tuesday,Spain,2023-02-05,9.0,3,18.0,Product_9,Makeup,54.0
880,104,2024-11-26,Completed,November,Tuesday,Spain,2023-02-05,31.0,3,55.0,Product_31,Body,165.0
881,39,2024-05-08,Completed,May,Wednesday,Morocco,2024-02-15,23.0,4,98.0,Product_23,Body,392.0
881,39,2024-05-08,Completed,May,Wednesday,Morocco,2024-02-15,9.0,4,101.0,Product_9,Makeup,404.0
881,39,2024-05-08,Completed,May,Wednesday,Morocco,2024-02-15,11.0,3,99.0,Product_11,Makeup,297.0
882,198,2024-12-09,Completed,December,Monday,Germany,2023-05-02,35.0,4,57.0,Product_35,Skin,228.0
882,198,2024-12-09,Completed,December,Monday,Germany,2023-05-02,26.0,1,35.0,Product_26,Makeup,35.0
883,134,2024-11-05,Completed,November,Tuesday,Italy,2023-08-28,30.0,2,46.0,Product_30,Hair,92.0
883,134,2024-11-05,Completed,November,Tuesday,Italy,2023-08-28,40.0,3,107.0,Product_40,Hair,321.0
883,134,2024-11-05,Completed,November,Tuesday,Italy,2023-08-28,16.0,2,39.0,Product_16,Makeup,78.0
884,67,2024-03-29,Completed,March,Friday,Spain,2023-03-29,47.0,3,96.0,Product_47,Hair,288.0
884,67,2024-03-29,Completed,March,Friday,Spain,2023-03-29,37.0,2,49.0,Product_37,Makeup,98.0
884,67,2024-03-29,Completed,March,Friday,Spain,2023-03-29,29.0,5,115.0,Product_29,Makeup,575.0
885,179,2024-07-31,Completed,July,Wednesday,Spain,2023-05-08,29.0,1,115.0,Product_29,Makeup,115.0
886,42,2024-05-22,Returned,May,Wednesday,Italy,2024-01-07,7.0,1,78.0,Product_7,Hair,78.0
886,42,2024-05-22,Returned,May,Wednesday,Italy,2024-01-07,43.0,2,109.0,Product_43,Hair,218.0
887,15,2024-03-05,Completed,March,Tuesday,Morocco,2023-09-01,25.0,5,115.0,Product_25,Hair,575.0
888,111,2024-03-16,Completed,March,Saturday,France,2023-06-17,5.0,1,71.0,Product_5,Skin,71.0
